,deposit,stock,label,PREDICT
3212,1500000000,62000000,diamond,diamond
3213,1750000000,50000000,diamond,diamond
3214,1710000000,48000000,diamond,diamond
3215,1870000000,37000000,diamond,diamond
3216,1920000000,62000000,vip,vip
3217,1330000000,43000000,normal,normal
3218,1310000000,36000000,normal,diamond
3219,1780000000,41000000,diamond,diamond
3220,1390000000,77000000,diamond,diamond
3221,1870000000,66000000,vip,vip
3222,1860000000,62000000,diamond,diamond
3223,1690000000,64000000,diamond,diamond
3224,1560000000,55000000,diamond,diamond
3225,1210000000,59000000,normal,normal
3226,1820000000,49000000,diamond,diamond
3227,1270000000,41000000,normal,normal
3228,1820000000,74000000,vip,vip
3229,1850000000,66000000,vip,vip
3230,1560000000,55000000,diamond,diamond
3231,1240000000,55000000,normal,normal
3232,1490000000,54000000,diamond,diamond
3233,1490000000,50000000,normal,normal
3234,1280000000,45000000,normal,normal
3235,1760000000,73000000,diamond,diamond
3236,1610000000,42000000,diamond,diamond
3237,1540000000,62000000,diamond,diamond
3238,1430000000,75000000,diamond,diamond
3239,1260000000,48000000,normal,normal
3240,1210000000,40000000,normal,normal
3241,1990000000,36000000,diamond,diamond
3242,1860000000,63000000,diamond,diamond
3243,1710000000,42000000,diamond,diamond
3244,1760000000,58000000,diamond,diamond
3245,1870000000,49000000,diamond,diamond
3246,1630000000,55000000,diamond,diamond
3247,1450000000,71000000,diamond,diamond
3248,1470000000,74000000,diamond,diamond
3249,1300000000,49000000,normal,normal
3250,1900000000,45000000,diamond,diamond
3251,2000000000,58000000,vip,vip
3252,1930000000,42000000,diamond,diamond
3253,1920000000,49000000,diamond,diamond
3254,1510000000,77000000,diamond,diamond
3255,2000000000,42000000,diamond,diamond
3256,1400000000,43000000,normal,normal
3257,1960000000,79000000,vip,vip
3258,1800000000,36000000,diamond,diamond
3259,1640000000,74000000,diamond,diamond
3260,1280000000,71000000,normal,normal
3261,1740000000,71000000,diamond,diamond
3262,2000000000,74000000,vip,vip
3263,1620000000,59000000,diamond,diamond
3264,1670000000,70000000,diamond,diamond
3265,1830000000,65000000,diamond,diamond
3266,1840000000,64000000,diamond,diamond
3267,1680000000,55000000,diamond,diamond
3268,1940000000,75000000,vip,vip
3269,1730000000,56000000,diamond,diamond
3270,1370000000,38000000,normal,normal
3271,1900000000,50000000,diamond,diamond
3272,1860000000,78000000,vip,vip
3273,1820000000,48000000,diamond,diamond
3274,1570000000,61000000,diamond,diamond
3275,1650000000,74000000,diamond,diamond
3276,1290000000,40000000,normal,normal
3277,1390000000,49000000,normal,normal
3278,1790000000,40000000,diamond,diamond
3279,1350000000,64000000,normal,normal
3280,1490000000,66000000,diamond,diamond
3281,1630000000,53000000,diamond,diamond
3282,1740000000,73000000,diamond,diamond
3283,1350000000,57000000,normal,normal
3284,1210000000,73000000,normal,normal
3285,1390000000,38000000,normal,normal
3286,1910000000,69000000,vip,vip
3287,1680000000,44000000,diamond,diamond
3288,1370000000,41000000,normal,normal
3289,1520000000,41000000,normal,normal
3290,1960000000,44000000,diamond,diamond
3291,1420000000,75000000,diamond,diamond
3292,1420000000,80000000,diamond,diamond
3293,1770000000,77000000,vip,vip
3294,1850000000,39000000,diamond,diamond
3295,1440000000,52000000,normal,normal
3296,1480000000,39000000,normal,normal
3297,1870000000,54000000,diamond,diamond
3298,1900000000,45000000,diamond,diamond
3299,1270000000,70000000,normal,normal
3300,1270000000,60000000,normal,normal
3301,1630000000,73000000,diamond,diamond
3302,1460000000,47000000,normal,normal
3303,1320000000,68000000,normal,normal
3304,1990000000,50000000,diamond,diamond
3305,1250000000,60000000,normal,normal
3306,1430000000,52000000,normal,normal
3307,1390000000,68000000,diamond,diamond
3308,1590000000,55000000,diamond,diamond
3309,1340000000,72000000,diamond,diamond
3310,1460000000,70000000,diamond,diamond
3311,1320000000,67000000,normal,normal
3312,1690000000,74000000,diamond,diamond
3313,1620000000,49000000,diamond,diamond
3314,1480000000,38000000,normal,normal
3315,1280000000,76000000,diamond,diamond
3316,1660000000,38000000,diamond,diamond
3317,1890000000,63000000,vip,vip
3318,1280000000,57000000,normal,normal
3319,1500000000,64000000,diamond,diamond
3320,1540000000,60000000,diamond,diamond
3321,1450000000,57000000,diamond,diamond
3322,1760000000,75000000,vip,vip
3323,1850000000,52000000,diamond,diamond
3324,1200000000,71000000,normal,normal
3325,1630000000,47000000,diamond,diamond
3326,1300000000,73000000,diamond,diamond
3327,1580000000,47000000,diamond,diamond
3328,1660000000,63000000,diamond,diamond
3329,1430000000,35000000,normal,normal
3330,1840000000,74000000,vip,vip
3331,1850000000,74000000,vip,diamond
3332,1820000000,76000000,vip,vip
3333,1290000000,41000000,normal,normal
3334,1670000000,35000000,diamond,diamond
3335,1690000000,37000000,diamond,diamond
3336,1940000000,50000000,diamond,diamond
3337,1570000000,40000000,normal,normal
3338,1820000000,48000000,diamond,diamond
3339,1610000000,45000000,diamond,diamond
3340,1930000000,68000000,vip,vip
3341,1830000000,67000000,diamond,diamond
3342,1310000000,55000000,normal,normal
3343,1460000000,53000000,normal,normal
3344,1620000000,68000000,diamond,diamond
3345,1640000000,57000000,diamond,diamond
3346,1380000000,37000000,normal,normal
3347,1890000000,65000000,vip,vip
3348,1810000000,53000000,diamond,diamond
3349,1530000000,39000000,normal,normal
3350,1630000000,72000000,diamond,diamond
3351,1820000000,74000000,vip,vip
3352,1650000000,40000000,diamond,diamond
3353,1750000000,64000000,diamond,diamond
3354,1220000000,56000000,normal,normal
3355,1280000000,68000000,normal,normal
3356,1810000000,50000000,diamond,diamond
3357,1670000000,67000000,diamond,diamond
3358,1420000000,43000000,normal,normal
3359,1310000000,64000000,normal,normal
3360,1840000000,50000000,diamond,diamond
3361,1350000000,43000000,normal,normal
3362,1530000000,70000000,diamond,diamond
3363,1690000000,61000000,diamond,diamond
3364,1270000000,78000000,diamond,diamond
3365,1550000000,47000000,diamond,diamond
3366,1320000000,58000000,normal,normal
3367,1240000000,47000000,normal,normal
3368,1360000000,70000000,diamond,diamond
3369,1790000000,77000000,vip,vip
3370,1700000000,44000000,diamond,diamond
3371,1710000000,73000000,diamond,diamond
3372,1600000000,60000000,diamond,diamond
3373,1970000000,60000000,vip,vip
3374,1330000000,41000000,normal,normal
3375,1460000000,74000000,diamond,diamond
3376,1910000000,35000000,diamond,diamond
3377,1890000000,47000000,diamond,diamond
3378,1650000000,67000000,diamond,diamond
3379,1450000000,55000000,normal,normal
3380,1730000000,45000000,diamond,diamond
3381,1390000000,65000000,diamond,diamond
3382,1410000000,68000000,diamond,diamond
3383,1380000000,68000000,diamond,diamond
3384,1530000000,79000000,diamond,diamond
3385,1540000000,38000000,normal,normal
3386,1400000000,68000000,diamond,diamond
3387,1840000000,50000000,diamond,diamond
3388,1410000000,77000000,diamond,diamond
3389,1670000000,65000000,diamond,diamond
3390,1280000000,35000000,normal,normal
3391,1370000000,57000000,normal,normal
3392,1500000000,49000000,normal,normal
3393,1530000000,40000000,normal,normal
3394,1950000000,66000000,vip,vip
3395,1350000000,50000000,normal,normal
3396,1910000000,60000000,vip,vip
3397,1990000000,60000000,vip,vip
3398,1980000000,48000000,diamond,diamond
3399,1390000000,63000000,diamond,diamond
3400,1270000000,53000000,normal,normal
3401,1810000000,49000000,diamond,diamond
3402,1400000000,49000000,normal,normal
3403,1750000000,74000000,diamond,diamond
3404,1850000000,73000000,vip,vip
3405,1690000000,45000000,diamond,diamond
3406,1510000000,56000000,diamond,diamond
3407,1810000000,72000000,vip,vip
3408,1520000000,41000000,normal,normal
3409,1870000000,50000000,diamond,diamond
3410,1750000000,78000000,vip,vip
3411,1230000000,75000000,normal,normal
3412,1250000000,75000000,normal,normal
3413,1300000000,46000000,normal,normal
3414,1430000000,64000000,diamond,diamond
3415,1350000000,49000000,normal,normal
3416,1390000000,56000000,normal,normal
3417,1670000000,60000000,diamond,diamond
3418,1910000000,50000000,diamond,diamond
3419,1810000000,61000000,diamond,diamond
3420,1560000000,47000000,diamond,diamond
3421,1440000000,60000000,diamond,diamond
3422,1860000000,59000000,diamond,diamond
3423,1500000000,65000000,diamond,diamond
3424,1720000000,48000000,diamond,diamond
3425,1830000000,50000000,diamond,diamond
3426,1420000000,62000000,diamond,diamond
3427,1340000000,48000000,normal,normal
3428,1740000000,49000000,diamond,diamond
3429,1880000000,58000000,diamond,diamond
3430,1220000000,78000000,normal,normal
3431,1980000000,56000000,vip,vip
3432,1320000000,37000000,normal,normal
3433,1740000000,53000000,diamond,diamond
3434,1480000000,72000000,diamond,diamond
3435,1390000000,77000000,diamond,diamond
3436,1200000000,40000000,normal,normal
3437,1310000000,36000000,normal,diamond
3438,1370000000,45000000,normal,normal
3439,1210000000,41000000,normal,normal
3440,1700000000,53000000,diamond,diamond
3441,1910000000,76000000,vip,vip
3442,1380000000,80000000,diamond,diamond
3443,1300000000,56000000,normal,normal
3444,1490000000,66000000,diamond,diamond
3445,1340000000,79000000,diamond,diamond
3446,1670000000,67000000,diamond,diamond
3447,1310000000,45000000,normal,normal
3448,1340000000,69000000,diamond,diamond
3449,1890000000,55000000,diamond,diamond
3450,1560000000,38000000,normal,normal
3451,1520000000,78000000,diamond,diamond
3452,1980000000,44000000,diamond,diamond
3453,1810000000,50000000,diamond,diamond
3454,1810000000,53000000,diamond,diamond
3455,1270000000,76000000,diamond,diamond
3456,1560000000,40000000,normal,normal
3457,1930000000,72000000,vip,vip
3458,1730000000,38000000,diamond,diamond
3459,1590000000,77000000,diamond,diamond
3460,1230000000,40000000,normal,normal
3461,1390000000,47000000,normal,diamond
3462,1940000000,62000000,vip,vip
3463,1840000000,76000000,vip,vip
3464,1650000000,73000000,diamond,diamond
3465,1300000000,58000000,normal,normal
3466,1290000000,76000000,diamond,diamond
3467,1920000000,67000000,vip,vip
3468,1880000000,41000000,diamond,diamond
3469,1320000000,50000000,normal,normal
3470,1810000000,72000000,vip,vip
3471,1670000000,60000000,diamond,diamond
3472,1200000000,69000000,normal,normal
3473,1260000000,71000000,normal,normal
3474,1870000000,51000000,diamond,diamond
3475,1840000000,75000000,vip,vip
3476,1860000000,52000000,diamond,diamond
3477,1690000000,36000000,diamond,diamond
3478,1990000000,49000000,diamond,diamond
3479,1900000000,60000000,diamond,diamond
3480,1490000000,51000000,normal,normal
3481,1760000000,71000000,diamond,diamond
3482,1560000000,47000000,diamond,diamond
3483,1630000000,52000000,diamond,diamond
3484,1600000000,50000000,diamond,diamond
3485,1710000000,56000000,diamond,diamond
3486,1830000000,40000000,diamond,diamond
3487,1330000000,45000000,normal,normal
3488,1880000000,36000000,diamond,diamond
3489,1650000000,75000000,diamond,diamond
3490,1720000000,39000000,diamond,diamond
3491,1620000000,68000000,diamond,diamond
3492,1290000000,54000000,normal,normal
3493,1950000000,62000000,vip,vip
3494,1760000000,74000000,diamond,diamond
3495,1990000000,52000000,vip,vip
3496,1970000000,61000000,vip,vip
3497,1670000000,46000000,diamond,diamond
3498,1870000000,54000000,diamond,diamond
3499,1700000000,57000000,diamond,diamond
3500,1640000000,57000000,diamond,diamond
3501,1470000000,36000000,normal,normal
3502,1510000000,59000000,diamond,diamond
3503,1390000000,62000000,diamond,diamond
3504,1570000000,75000000,diamond,diamond
3505,1350000000,71000000,diamond,diamond
3506,1780000000,36000000,diamond,diamond
3507,1860000000,80000000,vip,vip
3508,1750000000,47000000,diamond,diamond
3509,1220000000,53000000,normal,normal
3510,1880000000,79000000,vip,vip
3511,1200000000,43000000,normal,normal
3512,1280000000,42000000,normal,normal
3513,1340000000,78000000,diamond,diamond
3514,1200000000,41000000,normal,normal
3515,1470000000,71000000,diamond,diamond
3516,1550000000,60000000,diamond,diamond
3517,1800000000,46000000,diamond,diamond
3518,1260000000,68000000,normal,normal
3519,1800000000,50000000,diamond,diamond
3520,1630000000,54000000,diamond,diamond
3521,1320000000,49000000,normal,normal
3522,1770000000,48000000,diamond,diamond
3523,1420000000,63000000,diamond,diamond
3524,1420000000,72000000,diamond,diamond
3525,1370000000,60000000,normal,normal
3526,1590000000,38000000,normal,normal
3527,1280000000,58000000,normal,normal
3528,1400000000,66000000,diamond,diamond
3529,1290000000,55000000,normal,normal
3530,1230000000,70000000,normal,normal
3531,1880000000,71000000,vip,vip
3532,1290000000,53000000,normal,normal
3533,1310000000,71000000,diamond,diamond
3534,1570000000,75000000,diamond,diamond
3535,1560000000,68000000,diamond,diamond
3536,1780000000,50000000,diamond,diamond
3537,1610000000,57000000,diamond,diamond
3538,1940000000,64000000,vip,vip
3539,1220000000,75000000,normal,normal
3540,1540000000,42000000,normal,normal
3541,1790000000,67000000,diamond,diamond
3542,1670000000,66000000,diamond,diamond
3543,1250000000,54000000,normal,normal
3544,1820000000,64000000,diamond,diamond
3545,1880000000,49000000,diamond,diamond
3546,1360000000,51000000,normal,normal
3547,1650000000,48000000,diamond,diamond
3548,1680000000,65000000,diamond,diamond
3549,1790000000,42000000,diamond,diamond
3550,1900000000,61000000,vip,vip
3551,1310000000,39000000,normal,normal
3552,1840000000,71000000,vip,vip
3553,1540000000,36000000,normal,normal
3554,1560000000,47000000,diamond,diamond
3555,1660000000,37000000,diamond,diamond
3556,1550000000,42000000,normal,normal
3557,1240000000,51000000,normal,normal
3558,1580000000,78000000,diamond,diamond
3559,1230000000,72000000,normal,normal
3560,1560000000,47000000,diamond,diamond
3561,1480000000,41000000,normal,normal
3562,1230000000,56000000,normal,normal
3563,1890000000,55000000,diamond,diamond
3564,1370000000,59000000,normal,normal
3565,1220000000,69000000,normal,normal
3566,1860000000,35000000,diamond,diamond
3567,1500000000,55000000,diamond,diamond
3568,1790000000,66000000,diamond,diamond
3569,1550000000,58000000,diamond,diamond
3570,1430000000,56000000,normal,normal
3571,1390000000,77000000,diamond,diamond
3572,1880000000,57000000,diamond,diamond
3573,1630000000,59000000,diamond,diamond
3574,1550000000,73000000,diamond,diamond
3575,1580000000,40000000,normal,normal
3576,1920000000,49000000,diamond,diamond
3577,1480000000,49000000,normal,normal
3578,1290000000,50000000,normal,normal
3579,1830000000,80000000,vip,vip
3580,1410000000,61000000,diamond,diamond
3581,1720000000,48000000,diamond,diamond
3582,1790000000,37000000,diamond,diamond
3583,1940000000,72000000,vip,vip
3584,1500000000,50000000,normal,normal
3585,1550000000,72000000,diamond,diamond
3586,1260000000,57000000,normal,normal
3587,1410000000,72000000,diamond,diamond
3588,1830000000,79000000,vip,vip
3589,1880000000,48000000,diamond,diamond
3590,1510000000,77000000,diamond,diamond
3591,1910000000,72000000,vip,vip
3592,1750000000,77000000,vip,vip
3593,1610000000,61000000,diamond,diamond
3594,1940000000,62000000,vip,vip
3595,1440000000,64000000,diamond,diamond
3596,1380000000,36000000,normal,normal
3597,1560000000,67000000,diamond,diamond
3598,1690000000,55000000,diamond,diamond
3599,1870000000,65000000,vip,vip
3600,1730000000,64000000,diamond,diamond
3601,1310000000,78000000,diamond,diamond
3602,1720000000,49000000,diamond,diamond
3603,1560000000,54000000,diamond,diamond
3604,1690000000,35000000,diamond,diamond
3605,1850000000,73000000,vip,vip
3606,1800000000,54000000,diamond,diamond
3607,1580000000,48000000,diamond,diamond
3608,1650000000,38000000,diamond,diamond
3609,1860000000,36000000,diamond,diamond
3610,1360000000,45000000,normal,normal
3611,1390000000,64000000,diamond,diamond
3612,1220000000,65000000,normal,normal
3613,1670000000,65000000,diamond,diamond
3614,1850000000,50000000,diamond,diamond
3615,1900000000,56000000,diamond,diamond
3616,1470000000,38000000,normal,normal
3617,1840000000,79000000,vip,vip
3618,1480000000,66000000,diamond,diamond
3619,1430000000,53000000,normal,normal
3620,1300000000,66000000,normal,normal
3621,1720000000,38000000,diamond,diamond
3622,1730000000,49000000,diamond,diamond
3623,1380000000,60000000,normal,normal
3624,1380000000,63000000,diamond,diamond
3625,1890000000,60000000,diamond,diamond
3626,1800000000,75000000,vip,vip
3627,1560000000,65000000,diamond,diamond
3628,1200000000,61000000,normal,normal
3629,1910000000,54000000,diamond,diamond
3630,1430000000,67000000,diamond,diamond
3631,1780000000,77000000,vip,vip
3632,1830000000,76000000,vip,vip
3633,1380000000,65000000,diamond,diamond
3634,1390000000,45000000,normal,normal
3635,1560000000,65000000,diamond,diamond
3636,1270000000,35000000,normal,normal
3637,1800000000,57000000,diamond,diamond
3638,1690000000,64000000,diamond,diamond
3639,1680000000,46000000,diamond,diamond
3640,1650000000,61000000,diamond,diamond
3641,1840000000,52000000,diamond,diamond
3642,1400000000,51000000,normal,normal
3643,1740000000,50000000,diamond,diamond
3644,1770000000,36000000,diamond,diamond
3645,1590000000,44000000,diamond,diamond
3646,1480000000,41000000,normal,normal
3647,1810000000,73000000,vip,vip
3648,1420000000,47000000,normal,normal
3649,1900000000,47000000,diamond,diamond
3650,1710000000,36000000,diamond,diamond
3651,1520000000,75000000,diamond,diamond
3652,1890000000,77000000,vip,vip
3653,1590000000,46000000,diamond,diamond
3654,1860000000,48000000,diamond,diamond
3655,1680000000,80000000,diamond,diamond
3656,1400000000,62000000,diamond,diamond
3657,1630000000,78000000,diamond,diamond
3658,1910000000,40000000,diamond,diamond
3659,1890000000,58000000,diamond,diamond
3660,1280000000,40000000,normal,normal
3661,1780000000,68000000,diamond,diamond
3662,1970000000,70000000,vip,vip
3663,1960000000,47000000,diamond,diamond
3664,1610000000,48000000,diamond,diamond
3665,1240000000,68000000,normal,normal
3666,1530000000,63000000,diamond,diamond
3667,1840000000,66000000,diamond,diamond
3668,1830000000,67000000,diamond,diamond
3669,1730000000,47000000,diamond,diamond
3670,1620000000,44000000,diamond,diamond
3671,1850000000,71000000,vip,vip
3672,1200000000,64000000,normal,normal
3673,1860000000,48000000,diamond,diamond
3674,1510000000,44000000,normal,normal
3675,1320000000,53000000,normal,normal
3676,1480000000,69000000,diamond,diamond
3677,1370000000,37000000,normal,normal
3678,1960000000,48000000,diamond,diamond
3679,1930000000,57000000,diamond,diamond
3680,1360000000,76000000,diamond,diamond
3681,1550000000,78000000,diamond,diamond
3682,1660000000,62000000,diamond,diamond
3683,1700000000,38000000,diamond,diamond
3684,1460000000,70000000,diamond,diamond
3685,1620000000,40000000,diamond,diamond
3686,1890000000,74000000,vip,vip
3687,1800000000,61000000,diamond,diamond
3688,1900000000,48000000,diamond,diamond
3689,1640000000,74000000,diamond,diamond
3690,1440000000,78000000,diamond,diamond
3691,1570000000,59000000,diamond,diamond
3692,1620000000,63000000,diamond,diamond
3693,1800000000,68000000,diamond,diamond
3694,1320000000,45000000,normal,normal
3695,1790000000,69000000,diamond,diamond
3696,1990000000,79000000,vip,vip
3697,1260000000,73000000,normal,normal
3698,1790000000,69000000,diamond,diamond
3699,1500000000,43000000,normal,normal
3700,1750000000,65000000,diamond,diamond
3701,1600000000,52000000,diamond,diamond
3702,1380000000,48000000,normal,diamond
3703,1350000000,43000000,normal,normal
3704,1470000000,64000000,diamond,diamond
3705,1230000000,69000000,normal,normal
3706,1270000000,67000000,normal,normal
3707,1990000000,42000000,diamond,diamond
3708,1630000000,36000000,normal,normal
3709,1860000000,58000000,diamond,diamond
3710,1450000000,79000000,diamond,diamond
3711,1660000000,61000000,diamond,diamond
3712,2000000000,67000000,vip,vip
3713,1440000000,72000000,diamond,diamond
3714,1930000000,73000000,vip,vip
3715,1420000000,62000000,diamond,diamond
3716,1250000000,58000000,normal,normal
3717,1860000000,55000000,diamond,diamond
3718,1580000000,52000000,diamond,diamond
3719,1660000000,46000000,diamond,diamond
3720,1540000000,52000000,diamond,diamond
3721,1710000000,51000000,diamond,diamond
3722,1720000000,64000000,diamond,diamond
3723,1890000000,70000000,vip,vip
3724,1430000000,59000000,diamond,diamond
3725,1780000000,53000000,diamond,diamond
3726,1580000000,73000000,diamond,diamond
3727,1860000000,39000000,diamond,diamond
3728,1510000000,64000000,diamond,diamond
3729,1670000000,66000000,diamond,diamond
3730,1680000000,42000000,diamond,diamond
3731,1250000000,37000000,normal,normal
3732,1680000000,35000000,diamond,diamond
3733,1760000000,71000000,diamond,diamond
3734,1650000000,57000000,diamond,diamond
3735,1750000000,80000000,vip,vip
3736,1270000000,67000000,normal,normal
3737,1990000000,50000000,diamond,diamond
3738,1990000000,44000000,diamond,diamond
3739,1470000000,44000000,normal,normal
3740,1720000000,79000000,vip,vip
3741,1640000000,49000000,diamond,diamond
3742,1700000000,69000000,diamond,diamond
3743,1890000000,80000000,vip,vip
3744,1790000000,73000000,vip,vip
3745,1510000000,77000000,diamond,diamond
3746,1910000000,71000000,vip,vip
3747,1990000000,59000000,vip,vip
3748,1450000000,47000000,normal,normal
3749,1200000000,70000000,normal,normal
3750,1940000000,75000000,vip,vip
3751,1340000000,56000000,normal,normal
3752,1300000000,78000000,diamond,diamond
3753,1800000000,51000000,diamond,diamond
3754,1990000000,74000000,vip,vip
3755,1630000000,53000000,diamond,diamond
3756,1920000000,70000000,vip,vip
3757,1940000000,35000000,diamond,diamond
3758,1850000000,41000000,diamond,diamond
3759,1340000000,68000000,diamond,diamond
3760,1500000000,49000000,normal,normal
3761,1420000000,44000000,normal,normal
3762,1360000000,45000000,normal,normal
3763,2000000000,52000000,vip,vip
3764,1930000000,58000000,vip,vip
3765,1440000000,73000000,diamond,diamond
3766,1620000000,74000000,diamond,diamond
3767,1700000000,39000000,diamond,diamond
3768,1880000000,70000000,vip,vip
3769,1890000000,72000000,vip,vip
3770,1660000000,66000000,diamond,diamond
3771,1640000000,61000000,diamond,diamond
3772,1280000000,36000000,normal,normal
3773,1380000000,63000000,diamond,diamond
3774,1360000000,60000000,normal,normal
3775,1310000000,65000000,normal,normal
3776,1340000000,71000000,diamond,diamond
3777,1210000000,61000000,normal,normal
3778,1730000000,59000000,diamond,diamond
3779,1500000000,78000000,diamond,diamond
3780,2000000000,41000000,diamond,diamond
3781,1920000000,53000000,diamond,diamond
3782,1490000000,57000000,diamond,diamond
3783,1360000000,55000000,normal,normal
3784,1760000000,80000000,vip,vip
3785,1560000000,79000000,diamond,diamond
3786,1830000000,64000000,diamond,diamond
3787,1980000000,66000000,vip,vip
3788,1520000000,60000000,diamond,diamond
3789,1540000000,66000000,diamond,diamond
3790,1400000000,70000000,diamond,diamond
3791,1280000000,50000000,normal,normal
3792,1960000000,52000000,diamond,diamond
3793,1820000000,58000000,diamond,diamond
3794,1900000000,46000000,diamond,diamond
3795,1610000000,41000000,diamond,diamond
3796,1770000000,50000000,diamond,diamond
3797,1850000000,46000000,diamond,diamond
3798,1980000000,79000000,vip,vip
3799,1780000000,79000000,vip,vip
3800,2000000000,49000000,diamond,diamond
3801,1620000000,47000000,diamond,diamond
3802,1360000000,50000000,normal,normal
3803,1490000000,42000000,normal,normal
3804,1370000000,49000000,normal,normal
3805,1440000000,79000000,diamond,diamond
3806,1600000000,78000000,diamond,diamond
3807,1740000000,35000000,diamond,diamond
3808,1470000000,36000000,normal,normal
3809,1730000000,53000000,diamond,diamond
3810,1870000000,67000000,vip,vip
3811,1910000000,57000000,diamond,diamond
3812,1420000000,72000000,diamond,diamond
3813,1670000000,73000000,diamond,diamond
3814,1240000000,79000000,diamond,diamond
3815,1980000000,56000000,vip,vip
3816,1240000000,79000000,diamond,diamond
3817,1260000000,80000000,diamond,diamond
3818,1410000000,46000000,normal,normal
3819,1540000000,75000000,diamond,diamond
3820,1330000000,61000000,normal,normal
3821,1640000000,50000000,diamond,diamond
3822,1710000000,53000000,diamond,diamond
3823,1640000000,40000000,diamond,diamond
3824,1740000000,55000000,diamond,diamond
3825,1820000000,49000000,diamond,diamond
3826,2000000000,53000000,vip,vip
3827,1500000000,79000000,diamond,diamond
3828,1250000000,46000000,normal,normal
3829,1380000000,47000000,normal,normal
3830,1420000000,39000000,normal,normal
3831,1750000000,57000000,diamond,diamond
3832,1440000000,54000000,normal,normal
3833,1210000000,67000000,normal,normal
3834,2000000000,70000000,vip,vip
3835,1630000000,43000000,diamond,diamond
3836,1960000000,48000000,diamond,diamond
3837,1780000000,41000000,diamond,diamond
3838,1980000000,69000000,vip,vip
3839,1970000000,79000000,vip,vip
3840,1860000000,69000000,vip,vip
3841,1620000000,55000000,diamond,diamond
3842,1390000000,46000000,normal,normal
3843,1740000000,46000000,diamond,diamond
3844,1900000000,48000000,diamond,diamond
3845,1300000000,75000000,diamond,diamond
3846,1830000000,73000000,vip,vip
3847,1490000000,63000000,diamond,diamond
3848,1350000000,39000000,normal,normal
3849,1830000000,78000000,vip,vip
3850,1560000000,75000000,diamond,diamond
3851,1420000000,38000000,normal,normal
3852,1740000000,68000000,diamond,diamond
3853,1320000000,39000000,normal,diamond
3854,1650000000,36000000,diamond,diamond
3855,1780000000,79000000,vip,vip
3856,1380000000,79000000,diamond,diamond
3857,1590000000,35000000,normal,normal
3858,1340000000,44000000,normal,normal
3859,1330000000,52000000,normal,normal
3860,1580000000,58000000,diamond,diamond
3861,1320000000,75000000,diamond,diamond
3862,1520000000,41000000,normal,normal
3863,1930000000,36000000,diamond,diamond
3864,1540000000,69000000,diamond,diamond
3865,1860000000,64000000,diamond,diamond
3866,1370000000,80000000,diamond,diamond
3867,1600000000,40000000,normal,normal
3868,1950000000,47000000,diamond,diamond
3869,1260000000,57000000,normal,normal
3870,1490000000,55000000,diamond,diamond
3871,1470000000,60000000,diamond,diamond
3872,1900000000,58000000,diamond,diamond
3873,1890000000,55000000,diamond,diamond
3874,1710000000,55000000,diamond,diamond
3875,1320000000,54000000,normal,normal
3876,1900000000,70000000,vip,vip
3877,1980000000,59000000,vip,vip
3878,1890000000,43000000,diamond,diamond
3879,1780000000,57000000,diamond,diamond
3880,1970000000,41000000,diamond,diamond
3881,1650000000,53000000,diamond,diamond
3882,1230000000,70000000,normal,normal
3883,1450000000,60000000,diamond,diamond
3884,1490000000,71000000,diamond,diamond
3885,1420000000,66000000,diamond,diamond
3886,1480000000,64000000,diamond,diamond
3887,1700000000,54000000,diamond,diamond
3888,1750000000,56000000,diamond,diamond
3889,1440000000,55000000,normal,normal
3890,1450000000,37000000,normal,normal
3891,1780000000,43000000,diamond,diamond
3892,1870000000,50000000,diamond,diamond
3893,1310000000,40000000,normal,normal
3894,1810000000,72000000,vip,vip
3895,1590000000,49000000,diamond,diamond
3896,1810000000,76000000,vip,vip
3897,1920000000,73000000,vip,vip
3898,1330000000,54000000,normal,normal
3899,1540000000,48000000,diamond,diamond
3900,2000000000,53000000,vip,vip
3901,1960000000,58000000,vip,vip
3902,1700000000,36000000,diamond,diamond
3903,1970000000,61000000,vip,vip
3904,1660000000,54000000,diamond,diamond
3905,1420000000,41000000,normal,diamond
3906,1360000000,51000000,normal,normal
3907,1460000000,50000000,normal,normal
3908,1340000000,67000000,diamond,diamond
3909,1790000000,55000000,diamond,diamond
3910,1360000000,49000000,normal,normal
3911,1530000000,58000000,diamond,diamond
3912,1540000000,69000000,diamond,diamond
3913,1930000000,60000000,vip,vip
3914,1330000000,62000000,normal,normal
3915,1670000000,71000000,diamond,diamond
3916,1680000000,65000000,diamond,diamond
3917,1700000000,40000000,diamond,diamond
3918,1700000000,44000000,diamond,diamond
3919,1340000000,51000000,normal,normal
3920,1380000000,78000000,diamond,diamond
3921,1220000000,62000000,normal,normal
3922,1560000000,41000000,normal,normal
3923,1980000000,41000000,diamond,diamond
3924,1810000000,58000000,diamond,diamond
3925,1970000000,50000000,diamond,diamond
3926,1260000000,78000000,diamond,diamond
3927,1570000000,58000000,diamond,diamond
3928,1780000000,54000000,diamond,diamond
3929,1970000000,42000000,diamond,diamond
3930,1330000000,61000000,normal,normal
3931,1890000000,80000000,vip,vip
3932,1360000000,50000000,normal,normal
3933,1620000000,39000000,diamond,diamond
3934,1820000000,55000000,diamond,diamond
3935,1710000000,70000000,diamond,diamond
3936,1970000000,55000000,vip,vip
3937,1800000000,44000000,diamond,diamond
3938,1300000000,56000000,normal,normal
3939,1980000000,45000000,diamond,diamond
