C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ITM_NM_ENG,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
2140,    제1차금속,　　Basic metals,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2140,    제1차금속,　　Basic metals,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2140,    제1차금속,　　Basic metals,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2140,    제1차금속,　　Basic metals,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2140,    제1차금속,　　Basic metals,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,11960,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2140,    제1차금속,　　Basic metals,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2140,    제1차금속,　　Basic metals,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,598734,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,154856,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,2816,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,31582,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,103150,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,17308,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,443878,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,448,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,257167,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,363,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,185790,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,110,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2150,    기계장치,　　Machinery,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,12928,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,12598,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,8868,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,3730,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,330,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,330,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2160,    기타,　　Others,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,3546767,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,3481238,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,2065725,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,988651,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,251810,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,116140,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,58912,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,65529,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,464,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,18018,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,189,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,10882,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,12860,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,19982,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,1159,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
22,  비제조업,　Non-manufacturing,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,1975,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,80436,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,80436,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,1420,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,76552,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,2464,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2210,    운수창고통신,Transportation storage and communication service,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,462910,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,438087,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,36859,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,257411,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,2940,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,89490,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,51387,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,24823,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,21, 치산 및 치수,　Forestry conservancy ＆ water control,공종별,By the kind of construction works,464,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,22, 농림 및 수산,　Agriculture ＆ fisheries,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,23, 도로 및 교량,　Roads ＆ bridges,공종별,By the kind of construction works,15058,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,24, 항만 및 공항,　Harbors ＆ airports,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,25, 철도 및 궤도,　Railway ＆ track,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,26, 상하수도,　Water supply and sewerage,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,27, 발전 및 통신,　Generation ＆ transmission of elctricity,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,28, 토지조성,　Land development,공종별,By the kind of construction works,4957,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,29, 댐,　Dams,공종별,By the kind of construction works,0,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,2A, 기계설치,　Installation of machinery,공종별,By the kind of construction works,1832,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,2B, 조경공사,　landscaping,공종별,By the kind of construction works,1159,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2220,    금융보험서비스,　　Finance and insurance,발주자별,By the kind of orderer,2C, 기타,　Others,공종별,By the kind of construction works,1353,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,0,계,Total,공종별,By the kind of construction works,2482465,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,1,건축,Building,공종별,By the kind of construction works,2474021,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,11, 주택,　Dwellings,공종별,By the kind of construction works,1594438,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,12, 사무실 및 점포,　Offices ＆ stores,공종별,By the kind of construction works,716770,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,13, 공장 및 창고,　Factory ＆ storage,공종별,By the kind of construction works,147602,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,14, 관공서 등,　Public offices,공종별,By the kind of construction works,14660,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,15, 기타,　Others,공종별,By the kind of construction works,551,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
2230,    부동산,　　Real estate,발주자별,By the kind of orderer,2,토목,Civil engineering,공종별,By the kind of construction works,8444,T10,수주액,Value of order received,101,201902,M,DT_1G1B002,발주자/공종별 건설수주액(경상),백만원,Million Won
